part_num,name,part_cat_id,part_material
14769pr1110,Tile Round 2 x 2 with 2 Black Ovals (Pig Snout) print,67,Plastic
14769pr1111,Tile Round 2 x 2 with Clam Shell print,67,Plastic
14769pr1112,"Tile Round 2 x 2 with Dark Bluish Gray Lines, Bolts/Dots",67,Plastic
14769pr1113,"Tile Round 2 x 2 with Silver Lines, Red Circles, Blue Square print",67,Plastic
14769pr1114,Tile Round 2 x 2 with Blue Eye print,67,Plastic
14769pr1115,Tile Round 2 x 2 with Purple Ninjago Swirl print,67,Plastic
14769pr1116,"Tile Round 2 x 2 with Eye, Blue Iris, Black Pupil print",67,Plastic
14769pr1117,"Tile Round 2 x 2 with Brown Eye, Black Pupil print",67,Plastic
14769pr1118,Tile Round 2 x 2 with Octan Gas print,67,Plastic
14769pr1120,Tile Round 2 x 2 with 2 Blue Dragons print,67,Plastic
14769pr1122,Tile Round 2 x 2 with Yellow Star with Surprised Face print,67,Plastic
14769pr1123,Tile Round 2 x 2 with 2 Lime Dragons,67,Plastic
14769pr1124,"Tile Round 2 x 2 with Blue Eye, Black Pupil print",67,Plastic
14769pr1125,Tile Round 2 x 2 with Vinyl LP with Purple Center print,67,Plastic
14769pr1126,Tile Round 2 x 2 with Chicken Legs print,67,Plastic
14769pr1127,Tile Round 2 x 2 with Crabs print,67,Plastic
14769pr1128,Tile Round 2 x 2 with Chinese (Meat) Balls print,67,Plastic
14769pr1129,Tile Round 2 x 2 with  Dumplings(Jiaozi) print,67,Plastic
14769pr1130,"Tile Round 2 x 2 with Boiled Eggs, Black Center print",67,Plastic
14769pr1131,Tile Round 2 x 2 with 'A' Avengers Symbol print,67,Plastic
14769pr1132,Tile Round 2 x 2 with Red First Order Symbol,67,Plastic
14769pr1133,Tile Round 2 x 2 with Star Wars Blue Rebels Symbol print,67,Plastic
14769pr1134,Tile Round 2 x 2 with Meal/Stew/Soup print,67,Plastic
14769pr1138,Tile Round 2 x 2 with Black Eye/Pupil print,67,Plastic
14769pr1139,Tile Round 2 x 2 with Red/White Maple Leave print,67,Plastic
14769pr1140,"Tile Round 2 x 2 with Black Pupil, White Glare print",67,Plastic
14769pr1142,"Tile Round 2 x 2 with Plate with Spaghetti, Meatballs, Leaves print",67,Plastic
14769pr1143,Tile Round 2 x 2 with Black Batman Logo print,67,Plastic
14769pr1147,Tile Round 2 x 2 with Whit Dog/Puppy with Lime Tennis Ball,67,Plastic
14769pr1148,Tile Round 2 x 2 with 4 Large and 6 Small Red Squares Print,67,Plastic
14769pr1149,Tile Round 2 x 2 with Spider-Man Logo Print,67,Plastic
14769pr1150,Tile Round 2 x 2 with Bottom Stud Holder with Flower with Face Print,67,Plastic
14769pr1151,Tile Round 2 x 2 with Bottom Stud Holder with Face with Round Mouth Print,67,Plastic
14769pr1153,"Tile Round 2 x 2 with Green Circle, Black Dot print",67,Plastic
14769pr1163,Tile Round 2 x 2 with White Eye print,67,Plastic
14769pr1166,Tile Round 2 x 2 with Bottom Stud Holder with Three Dark Tan Lines Print,67,Plastic
14769pr1168,Tile Round 2 x 2 with Bottom Stud Holder with Two Reddish Brown Lines (Bowser Nostrils) Print,67,Plastic
14769pr1169,Tile Round 2 x 2 with Bottom Stud Holder with Three Dark Brown Lines Print,67,Plastic
14769pr1170,Tile Round 2 x 2 with Bottom Stud Holder and Dots around Edge and Light Bluish Gray Line (Volume Knob) Print,67,Plastic
14769pr1171,Tile Round 2 x 2 with Bottom Stud Holder with Skull Print,67,Plastic
14769pr1174,Tile Round 2 x 2 with Bottom Stud Holder with 'Ninjago 10 Years' Print,67,Plastic
14769pr1176,Tile Round 2 x 2 with Bottom Stud Holder with Captain America Star Shield with Rivets Print,67,Plastic
14769pr9993,Tile Round 2 x 2 with Bottom Stud Holder and Fly Guy and Barcode Print (Sticker),67,Plastic
14769pr9994,Tile Round 2 x 2 with Bottom Stud Holder with Clock with Red Second Hand Print,67,Plastic
14769pr9995,Tile Round 2 x 2 with Bottom Stud Holder with Peepa and Barcode Print (Sticker),67,Plastic
14769pr9996,Tile Round 2 x 2 with Black Lines print,67,Plastic
14769pr9997,Tile Round 2 x 2 with print,67,Plastic
14769pr9998,Tile Round 2 x 2 with Golden Dragon on Red Field/Background print,19,Plastic
14769pr9999,Tile Round 2 x 2 with Black / Red Nindroid Logo Print,67,Plastic
14775,Sticker Sheet for Set 75024-1,58,Plastic
14793,Sticker Sheet for Set 60041-1,58,Plastic
14795,Sticker Sheet for Set 60042-1,58,Plastic
14797,Sticker Sheet for Set 60043-1,58,Plastic
14799,Sticker Sheet for Set 60044-1,58,Plastic
14812,Sticker Sheet for Set 60045-1,58,Plastic
14823,Sticker Sheet for Set 60046-1,58,Plastic
14826,Sticker Sheet for Set 60047-1,58,Plastic
14839,Sticker Sheet for Set 60048-1,58,Plastic
14856,Sticker Sheet for Set 60049-1,58,Plastic
14860,Sticker Sheet for Set 60053-1,58,Plastic
14869,Sticker Sheet for Set 60055-1,58,Plastic
14872,Sticker Sheet for Set 60056-1,58,Plastic
14874,Sticker Sheet for Set 60057-1,58,Plastic
14898,Sticker Sheet for Set 60060-1,58,Plastic
14901,Sticker Sheet for Set 60061-1,58,Plastic
14923,Duplo Trailer Assembly 5 x 6 x 2,4,Plastic
14939,Sticker Sheet for Set 60062-1,58,Plastic
14948,Sticker Sheet for Set 60064-1,58,Plastic
14952,Sticker Sheet for Set 60033-1,58,Plastic
14pr0001,Road Sign Round with Gray End Of No Overtaking Print,38,Plastic
14pr0002,Road Sign Round with Gray End Of Maximum Speed 40 Print,38,Plastic
14pr0003,Road Sign Round with Bus Stop Print,38,Plastic
14pr0004,Road Sign Round with Maximum Speed 40 Print,38,Plastic
14pr0005,Road Sign Round with No Overtaking Print,38,Plastic
14pr0006,Road Sign Round with Old STOP Print,38,Plastic
14pr0007,"Road Sign Round with Black '30' and Red Circle on Front, Black Bar Print on Back (Stickers)",38,Plastic
15,Legs Old,61,Plastic
15038,Wheel 56 x 34 Technic Racing Medium with 6 Pin Holes,29,Plastic
15038pr0001,Wheel 56 x 34 Technic Racing Medium with 6 Pinholes and White Rim Edge Print [41999],29,Plastic
15064,"Insect Body Part, Leg / Tail / Tentacle / Claw",28,Plastic
15065pr0001,Minifig Mask Bat with Fangs and Purple Nose Print,65,Plastic
15065pr0002,Minifig Mask Bat with Fangs and Blue Nose and Armor Plate Print,65,Plastic
15066,Minifig Neckwear Armour Breastplate with Shoulder Pads and Axle Hole on Back,27,Plastic
15067pr0001,Minifig Mask Chima Rhino with Repaired Horn Print,65,Plastic
15067pr0002,Minifig Mask Chima Rhino with Striped Horn Print,65,Plastic
15068,Slope Curved 2 x 2 x 2/3,37,Plastic
15068pr0001,Slope Curved 2 x 2 x 2/3 with Lion Legend Beast Eyes and Crest Print,37,Plastic
15068pr0002,Slope Curved 2 x 2 x 2/3 with Wolf Legend Beast Eyes and Crest Print,37,Plastic
15068pr0003,Slope Curved 2 x 2 x 2/3 with Arctic Explorer Logo Print,37,Plastic
15068pr0004,Slope Curved 2 x 2 x 2/3 with Dark Tan Fur Print,37,Plastic
15068pr0005,Slope Curved 2 x 2 x 2/3 with Ghostbusters Print,37,Plastic
15068pr0006,Slope Curved 2 x 2 x 2/3 with Fire on Black Badge print,37,Plastic
15068pr0007,Slope Curved 2 x 2 x 2/3 with Badge and Blue 'POLICE' Text print,37,Plastic
15068pr0008,Slope Curved 2 x 2 x 2/3 with Fancy Scroll Print,37,Plastic
15068pr0009,Slope Curved 2 x 2 x 2/3 with Compass print,37,Plastic
15068pr0010,"Slope Curved 2 x 2 x 2/3 with Red, Light Bluish Gray and Black Stripes Print",37,Plastic
15068pr0011,Slope Curved 2 x 2 x 2/3 with Jake the Dog Face Print,37,Plastic
15068pr0012,Slope Curved 2 x 2 x 2/3 with Dark Blue Eyes and Azure Lines print,37,Plastic
15068pr0013,Slope Curved 2 x 2 x 2/3 with Gray Shield Emblem with Bright Light Orange Bull Inset Print,37,Plastic
15068pr0014,Slope Curved 2 x 2 x 2/3 with 'MUSEUM' Print,37,Plastic
15068pr0015,Slope Curved 2 x 2 x 2/3 with Badge and Blue 'POLICE' Text print,37,Plastic
15068pr0017,Slope Curved 2 x 2 x 2/3 with Silver '7' in Circles over Black Stripes print,37,Plastic
15068pr0018,Slope Curved 2 x 2 x 2/3 with Catwoman Catcycle Print,37,Plastic
15068pr0019,Slope Curved 2 x 2 x 2/3 with Coast Guard Logo with Blue Waves and Life Preserver Print,37,Plastic
15068pr0020,Slope Curved 2 x 2 x 2/3 with Skeleton Mouth and Nose,37,Plastic
15068pr0021,Slope Curved 2 x 2 x 2/3 with Red and White Circles Print,37,Plastic
15068pr0022,Slope Curved 2 x 2 x 2/3 with 2 Purple Squares Print,37,Plastic
15068pr0023,"Slope Curved 2 x 2 x 2/3 with Darth Vader Control Panel, Buttons, Lights print",37,Plastic
15068pr0024,"Slope Curved 2 x 2 x 2/3 with Darth Vader Control Panel, Buttons, Lights print",37,Plastic
15068pr0027,"Slope Curved 2 x 2 x 2/3 with Bullet Hole, Scratch print",37,Plastic
15068pr0029,Slope Curved 2 x 2 x 2/3 with Stormtrooper Breathing Mask print,37,Plastic
15068pr0030,Slope Curved 2 x 2 x 2/3 with Yellow/Gold Scales,37,Plastic
15068pr0031,Slope Curved 2 x 2 x 2/3 with Yellow/Gold Scales,37,Plastic
15068pr0032,Slope Curved 2 x 2 x 2/3 with 2 White Stripes/Lines print,37,Plastic
15068pr0033,Slope Curved 2 x 2 x 2/3 with dark Blue Lines/Stripe print,37,Plastic
15068pr0034,"Slope Curved 2 x 2 x 2/3 with Black Hexagon Pattern, Red Flames print",37,Plastic
15068pr0038,Slope Curved 2 x 2 x 2/3 with Yellow Fire Fighter Symbol,37,Plastic
15068pr0039,Slope Curved 2 x 2 x 2/3 with Dark Tan/Dark Red Ruffles (Dragon) print,37,Plastic
15068pr0040,Slope Curved 2 x 2 x 2/3 with Dark Tan/Dark Red Ruffles (Dragon) print,37,Plastic
15068pr0041,Slope Curved 2 x 2 x 2/3 with Dark Tan/Yellow Ruffles (Dragon) print,37,Plastic
15068pr0042,Slope Curved 2 x 2 x 2/3 with Black Tentacles Print,37,Plastic
15068pr0043,Slope Curved 2 x 2 x 2/3 with Star of Life and 'Beach Rescue' Print,37,Plastic
15068pr0140,"Slope Curved 2 x 2 x 2/3 with Dark Blue, Dark Azure & White Arctic Logo Print",37,Plastic
15068pr9996,Slope Curved 2 x 2 x 2/3 with San Francisco Giants Logo Print,37,Plastic
15068pr9997,Slope Curved 2 x 2 x 2/3 with Blooper Eyes Print,37,Plastic
15068pr9998,Slope Curved 2 x 2 x 2/3 with 'Build Your Dreams K.F' in a Heart Print,37,Plastic
15068pr9999,"Slope Curved 2 x 2 x 2/3 with Compass Outline, and Leopard Eyes Peering Through Green Leaves Print",37,Plastic
15070,Plate Special 1 x 1 with Vertical Tooth,9,Plastic
15071,Weapon Gun / Blaster 1 x 2 x 2/3 with Studs on Sides and Handle,27,Plastic
15073,Rock Boulder Hinged Half (Chima Exploding Rock Half),33,Plastic
15074,Fly Wheel Fairing Spider Shape [PLAIN],36,Plastic
15074pr0001,Fly Wheel Fairing Spider Shape with Black Armor Scales and White Fangs Print (70140),36,Plastic
15074pr0002,"Fly Wheel Fairing Spider Shape with Spider, Fangs, Bones and Spiderwebs Print (70138)",36,Plastic
15080,Sticker Sheet for Set 60035-1,58,Plastic
15082,"Animal Body Part, Bat Wing with Shaft [Chima Bat Wing]",28,Plastic
15083pr0001,"Minifig Mask Tiger with White and Copper Fangs, Scar and Purple Sinew Patches Print",65,Plastic
15083pr0002,"Minifig Mask Tiger with Fur, White Fangs, Copper Chain and Purple Sinew Patches Print",65,Plastic
15083pr0003,"Minifig Mask Tiger with White Fangs, Fur and Purple Sinew Patches Print",65,Plastic
15083pr0004,"Minifig Mask Tiger with White Fangs, Fur, Purple Sinew Patches and Stitches Print",65,Plastic
15083pr0005,"Minifig Mask Tiger with White Fangs, Black Fur and Open Mouth with Teeth Print",65,Plastic
15083pr0006,Minifig Mask Tiger with Copper Fangs and Armor with Rivets Print,65,Plastic
15083pr0007,Minifig Mask Tiger with White Fangs and Fur Print,65,Plastic
15083pr0008,Minifig Mask Tiger with White Fangs and Black Fur Print,65,Plastic
15083pr0009,"Minifig Mask Tiger with White Fang, Copper Fang and Copper Armor with Rivets Print",65,Plastic
15083pr0010,"Minifig Mask Tiger with White and Copper Fangs, Light Bluish Gray Lines Print",65,Plastic
15084pr0001,"Minifig Mask Feline with Black Nose, Leopard Spots and Fangs Print",65,Plastic
15084pr0002,"Minifig Mask Feline with Black Nose, Beauty Mark and Crooked Smile Print",65,Plastic
15084pr0003,"Minifig Mask Feline with Black Nose, Tiger Stripes and Fangs Print",65,Plastic
15084pr0004,"Minifig Mask Feline with Dark Blue Nose, Fangs and Gray Fur Print",65,Plastic
15084pr0005,"Minifig Mask Feline with Black Nose, Bared Teeth and Ornate Gold Armor Plates Print",65,Plastic
15084pr0006,"Minifig Mask Feline with Black Nose, Eyebrows and Tiger Stripes Print",65,Plastic
15084pr0007,"Minifig Mask Feline with Black Nose, Large Tiger Stripes and Fangs Print",65,Plastic
15086,"Minifig Neckwear Armor Shoulder Pads Elaborate with Raised Neck, Front Stud and 2 Back Studs",27,Plastic
15090,"Animal Body Part, Hand / Paw with Stud on Top, Bar on Side and 3 Bar Holders on Bottom",28,Plastic
15091,Rock Panel 2 x 4 x 3 with Fractures (Chima Icecage) ,33,Plastic
15092,Plate 2 x 2 with 2 Pins,9,Plastic
15093,Fly Wheel Fairing Bird Shape [Plain],36,Plastic
15093pr0001,Fly Wheel Fairing Bird Shape with Silver Beak Voom Voom Print (70151),36,Plastic
15093pr0002,Fly Wheel Fairing Bird Shape with Gold Beak Fluminox Print (70155),36,Plastic
15094,Fly Wheel Fairing Large Cat Streamlined Shape [Plain],36,Plastic
15094pr0001,Fly Wheel Fairing Large Cat Streamlined Shape with Laval Print (70156),36,Plastic
15094pr0002,Fly Wheel Fairing Large Cat Streamlined Shape with Sir Fangar Print (70156) ,36,Plastic
15095,Fly Wheel Fairing Crocodile Streamlined Shape [Plain],36,Plastic
15095pr0001,Fly Wheel Fairing Crocodile Streamlined Shape with Cragger Print,36,Plastic
15096pr0001,Fly Wheel Fairing Wolf Streamlined Shape with Worriz Print,36,Plastic
15100,Technic Pin Connector Hub with 1 Pin with Friction Ridges Lengthwise,12,Plastic
15101,"Animal Body Part, Hand / Paw 2 x 6 x 2 1/2 with Claws and Technic Hole",28,Plastic
15104,Equipment Bracket 4 x 2 x 2 No Studs with Axle Hole,27,Plastic
15105,"Creature Body Part, Wing with Pin Hole",28,Plastic
15107,"Insect Body Part, Leg / Tail / Claw / Rib with Axle",28,Plastic
15108,Plate Modified 2 x 2 with Pin Hole on Side and Axle Hole on Bottom,9,Plastic
1511,"Modulex Slope 1 x 1 (45 degree, 1:1 slope)",66,Plastic
15111,Sticker Sheet for Set 60036-1,58,Plastic
15112,Sticker Sheet for Set 60050-1,58,Plastic
15113,Sticker Sheet for Set 60051-1,58,Plastic
15114,Sticker Sheet for Set 60052-1,58,Plastic
15118,Ladder 16 x 2.5,32,Plastic
15144,Sticker Sheet 1 for Set 10240-1,58,Plastic
1516cdb01,"Backdrop for Set 1516, Fabuland Theatre Print",42,Cardboard/Paper
15207,Panel 1 x 4 x 1 with Rounded Corners [Thin Wall],23,Plastic
15208,Plate Special 1 x 2 with Three Teeth [Tri-Tooth],9,Plastic
15209,Plate 1 x 2 Special with Two Vertical Teeth,9,Plastic
1521,"Modulex Slope 1 x 2 (27 degree, 1:2 slope)",66,Plastic
15210,Road Sign Clip-on 2 x 2 Square [Thick Open O Clip],38,Plastic
15210pr0001,Road Sign Clip-on 2 x 2 Square with Lights Print,38,Plastic
15210pr0002,Road Sign Clip-on with Blue and Orange Space Screen print,38,Plastic
15210pr0003,"Road Sign Clip-on 2 x 2 Square With Blue Field, 'Bus Stop'",38,Plastic
15210pr0004,Road Sign Clip-on 2 x 2 Square With Gold Diamond print,38,Plastic
15210pr0005,Road Sign Clip-on 2 x 2 Square with Curved Blue Lines and Small Black Squares Print,38,Plastic
15210pr0006,Road Sign Clip-on 2 x 2 Square [Thick Open O Clip] with Pedestrian Crossing on Blue Background Print,38,Plastic
15210pr9998,Road Sign Clip-on 2 x 2 Square [Thick Open O Clip] with Computer Screen Print,38,Plastic
15210pr9999,Road Sign Clip-on 2 x 2 Square with Computer Monitor Print [Thick Open O Clip],38,Plastic
15211,"Duplo Rotor 3 blade, 4 Diameter (Propeller)",4,Plastic
15254,Brick Arch 1 x 6 x 2 - Thin Top without Reinforced Underside [New Version],37,Plastic
15265,Technic Digger Bucket 13 x 23,26,Plastic
15275,Sticker Sheet for Set 10237-1,58,Plastic
15279,"Plant, Grass Stem with Bar Hole [3.2mm]",28,Plastic
15284pr0001,"Minidoll Hair Long with Ponytail, Side Bangs and Dark Pink Sun Visor [1 Hole]",65,Plastic
15303,Spring Shooter Ammunition 8L,32,Plastic
15307pr0001,"Minifig Head Special, Wookiee with Dark Tan Face Fur and Teeth Print (Chewbacca)",59,Plastic
15307pr0002,"Minifig Head Special, Wookiee with Black Eyes and Nose and Red and Green Strap Print (Chewbacca)",59,Plastic
15307pr0086,"Minifig Head Special, Wookiee with Dark Tan Strokes in Fur",59,Plastic
15308pr0001,Minifig Helmet Airborne Clone Trooper with Orange Details Print,65,Plastic
15308pr0002,Minifig Helmet Airborne Clone Trooper with Tan and Dark Tan Camouflage Print,65,Plastic
15308pr0003,Minifig Helmet Airborne Clone Trooper with Orange Details Print,65,Plastic
1531,"Modulex Slope 1 x 3 (18 degree, 1:3 slope)",66,Plastic
15310pr0001,Minifig Helmet SW Imperial Gunner with SW Imperial Logo Print,65,Plastic
15310pr0002,Minifig Helmet SW Imperial Gunner with White SW Imperial Logo Print,65,Plastic
15311pr0001,Minifig Helmet Elite Corps Trooper with Camouflage Print (Star Wars),65,Plastic
15311pr0002,Minifig Helmet Elite Corps Trooper (Star Wars) Camouflage print,65,Plastic
15312,Sticker Sheet for Set 10236-1,58,Plastic
15320,Duplo Car Base 2 x 6 Tractor with Front and Rear Wheels and Mudguards,4,Plastic
15320c02,Duplo Tractor Base 2 x 6 with Light Bluish Gray Front and Rear Wheels,4,Plastic
15327,Duplo Shower Faucet,4,Plastic
15332,Fence Spindled 1 x 4 x 2 [4 Top Studs],32,Plastic
15336c01,"Technic Brick 3 x 6 x 2 with Metal Fly Wheel and Dark Azure Tire, Complete Assembly",36,Plastic
15336c02,"Technic Brick 3 x 6 x 2 with Metal Fly Wheel and Orange Tire, Complete Assembly",36,Plastic
15339,Minifig Neckwear Breastplate and Shoulder Pads [Hero Factory],27,Plastic
15340,Sticker Sheet for Set 40079-1,58,Plastic
15341,Hero Factory Minifigure Arm,60,Plastic
15343,Leg Mechanical (Hero Factory),61,Plastic
15344,Minifig Helmet Hero Factory (Breez),65,Plastic
15345,Minifig Helmet Hero Factory (Stormer),65,Plastic
15346,Minifig Helmet Hero Factory (Evo),65,Plastic
15348,Minifig Helmet Hero Factory (Furno),65,Plastic
15349,Minifig Helmet Hero Factory (Rocka),65,Plastic
1535,Modulex Baseplate 50 x 50,66,Plastic
15350,Minifig Helmet Hero Factory (Surge),65,Plastic
15351,Minifig Helmet Hero Factory (Bulk),65,Plastic
15353,Large Figure Cockpit Seat with Ball Joint,41,Plastic
15354,"Large Figure Creature, Jumper Base",41,Plastic
15355,"Large Figure Creature, Jumper Top",41,Plastic
15357,"Large Figure Head, Jaw without Axle Hole",41,Plastic
15357pr0001,"Large Figure Head, Jaw without Axle Hole with Orange Eyes Print",41,Plastic
15357pr0002,"Large Figure Head, Jaw without Axle Hole with 4 Red Eyes Print",41,Plastic
15357pr0003,"Large Figure Head, Jaw without Axle Hole with 4 Yellow Eyes Print",41,Plastic
15358pat0001,Large Figure Creature Cocoon Petal with Black Base Pattern,41,Rubber
15359,"Large Figure Head, Jaw with Axle Hole [Plain]",41,Plastic
15359pr0001,"Large Figure Head, Jaw with Axle Hole with 6 Medium Azure Eyes and Black Spots Print",41,Plastic
15359pr0002,"Large Figure Head, Jaw with Axle Hole with Black and White Eyes and Lime Spots Print",41,Plastic
15359pr0003,"Large Figure Head, Jaw with Axle Hole with 4 Lime Eyes Print",41,Plastic
15359pr0004,"Large Figure Head, Jaw with Axle Hole with 12 White and Red Eyes and Gold Markings Print",41,Plastic
1536,Modulex Baseplate 50 x 100,66,Plastic
15361,Container Cylindrical 3 X 8 X 5 with Pin Holes,7,Plastic
15362,Large Figure Limb Cover / Claw / Spike Large with Axle Hole,41,Plastic
15366,"Large Figure Torso Cover, with Connector for Chi Orb (Zamor Sphere)",41,Plastic
15367,"Large Figure Foot, with Ball Socket 5 x 6 x 2",41,Plastic
15368,"Large Figure Weapon Blade, Elaborate with 2 Axles",41,Plastic
15369,"Large Figure Shoulder Cover, Armor, Elaborate, Curved",41,Plastic
15370pat0001,"Large Figure Wing, Feathered with Axle Hole and Marbled Trans-Light Blue Pattern",41,Plastic
15370pat0002,"Large Figure Wing, Feathered with Axle Hole and Marbled Trans-Yellow Pattern",41,Plastic
