rel_type,child_part_num,parent_part_num
P,3009pr0011,3009
P,41854pr0014,41854
P,30603pr0011,30603
P,3660pr0002,3660
P,51595pr0003,51595
P,90639pr0022,90639
P,2446pr0037,2446
P,3626bpr0075,3626b
P,3068bpr0112,3068b
P,41747pr0015,41747
P,970c00pr0352,970c00
P,4162pr0003,4162
P,3009apr0038,3009a
P,973p1e,3814
P,4150pr0004,4150
P,4066pr0210,4066
P,4066pr0169,4066
P,973p1f,3814
P,3626bpr0714,3626b
P,45462pr0004,45462
P,973p1g,3814
P,3626bpr0711,3626b
P,3626cpr0936,3626c
P,87079pr0008,87079
P,3626cpr1236,3626c
P,3068bpr0180,3068b
P,3068bpr0205,3068b
P,3001pr0032,3001
P,3005pr9925,3005
P,777pr0016,777
P,973p1k,3814
P,973p1m,3814
P,3660pr0006,3660
P,4066pr0206,4066
P,973p1n,3814
P,973p1q,3814
P,3010pr9953,3010
P,4066pr0111,4066
P,30259pr0001,30259
P,3009pr0027,3009
P,3009pr0051,3009
P,3010pr9955,3010
P,3068bpr0386,3068b
P,6213pr0003,6213
P,3068bpr0044,3068b
P,4066pr0243,4066
P,3009pr0050,3009
P,3626cpr0869,3626c
P,3069bpr0051,3069b
P,32296pr0002,32296
P,42511pr0002,42511
P,3626cpr1484,3626c
P,973p6e,3814
P,3626cpr0008,3626c
P,3678bpr0033,3678b
P,973pw3,3814
P,970c00pr0238,970c00
P,6180pr0003,6180
P,973p1r,3814
P,3626cpr1257,3626c
P,3626bpr9963,3626b
P,3626bpr0651,3626b
P,973pb1219,3814
P,973p1s,3814
P,973p20,3814
P,973p21,3814
P,3626bpr0773,3626b
P,30181pr0001,30181
P,973p22,3814
P,3626bpr0718,3626b
P,973pb0205,3814
P,3626bpr0850,3626b
P,3626bpr0848,3626b
P,3069bpr0037,3069b
P,3004pr9960,3004
P,44661pr0001,44661
P,3298pr0025,3298
P,2490pr0012,2490
P,2493c01pr0001,2493c01
P,970c00pr0116,970c00
P,3069bpr0050,3069b
P,3009pr0044,3009
P,3245bpr0006,3245b
P,512pr0001,512
P,3626bpr0155,3626b
P,6474pr0011,6474
P,6213pr0002,6213
P,3626bpr0180,3626b
P,3010pr9949,3010
P,3626bpr0299,3626b
P,3008pr0018,3008
P,3068bpr0360,3068b
P,30633pr0007,30633
P,3626bpr0574,3626b
P,3626bpr0886,3626b
P,3068bpr0110,3068b
P,3626bpr1061,3626b
P,2490pr0005,2490
P,2586pr0001,2586
P,17349pr0001,17349
P,47543pr0001,47543
P,3009apr0023,3009a
P,973pb0742,3814
P,3008apr0020,3008a
P,973p24,3814
P,973p25,3814
P,973p26,3814
P,973p27,3814
P,30602pr0001,30602
P,973p77,3814
P,973p28,3814
P,87079pr0028,87079
P,30602pr0018,30602
P,973p29,3814
P,973p2a,3814
P,973p71,3814
P,3039pr9963,3039
P,973p2d,3814
P,973p2f,3814
P,973ph3,3814
P,4215apr0003,4215a
P,40374pr0001,40374
P,3596pr0001,3596
P,3005pr9932,3005
P,970c00pr0045,970c00
P,42061pr0005,42061
P,43898pr0005,43898
P,3069bpr0039,3069b
P,6636pr0003,6636
P,3626bpr0107,3626b
P,3846pr0038,3846
P,3626bpr0128,3626b
P,3626bpr0244,3626b
P,3297pr0018,3297
P,3298pr0016,3298
P,3005pr9949,3005
P,4215apr0018,4215a
P,3008pr0007,3008
P,30603pr0013,30603
P,6153apr0004,6153a
P,11203pr0011,11203
P,6131pr0002,6131
P,85974pr0002,85974
P,3070bpr0090,3070b
P,3070bpr0092,3070b
P,3626bpr0814,3626b
P,30602pr0034,30602
P,4066pr0250,4066
P,3068bpr0116,3068b
P,3960pr9991,3960
P,3626bpr0702,3626b
P,14pr0004,14
P,3068bpr0117,3068b
P,3068bpr0392,3068b
P,3626cpr0997,3626c
P,3001pr0026,3001
P,3678bpr0017,3678b
P,31110pr0143,31110
P,3009apr0031,3009a
P,45462pr0003,45462
P,3039pr9970,3039
P,970c00pr9990,970c00
P,973p2h,3814
P,973p2k,3814
P,40382c01pr0001,40382c01
P,93587pr0019,93587
P,973p2m,3814
P,3626bpr0289,3626b
P,973pb0106b,3814
P,973p30,3814
P,973pb0108,3814
P,2384pr0003,2384
P,3297pr0001,3297
P,3626bpr0071,3626b
P,33013pr0001,33013
P,3626bpr0243,3626b
P,87552pr0010,87552
P,3626cpr1080,3626c
P,777pr0008,777
P,4066pr0135,4066
P,3039pr9975,3039
P,3062bpr9992,3062b
P,4215apr0004,4215a
P,970x199pr9994,970x199
P,970c00pr0231,970c00
P,970c00pr0006,970c00
P,973p34,3814
P,973c27h01pr4602,973c27h01
P,2465pr0002,2465
P,3001pr0025,3001
P,3068bpr0076,3068b
P,3001pr0034,3001
P,32533pr0589,32533
P,973p36,3814
P,98138pr0002,98138
P,3626cpr1474,3626c
P,973pb1220,3814
P,973c27h01pr4523,973c27h01
P,4515pr0001,4515
P,973c27h01pr4559,973c27h01
P,973p38,3814
P,41854pr0012,41854
P,3069bpr0120,3069b
P,973p39,3814
P,2431pr0070,2431
P,40373pr0003,40373
P,30639pr0002,30639
P,4512pr0001,4512
P,4864apr0013,4864a
P,3626bpr0306,3626b
P,29540pr0001,29540
P,3068bpr0061,3068b
P,777pr0017,777
P,3626bpr0123,3626b
P,3626bpr0209,3626b
P,3068bpr0212,3068b
P,3068bpr0216,3068b
P,3678apr0001,3678a
P,3070bpr0043,3070b
P,4066pr0116,4066
P,973pb0914,3814
P,973c03h03pr2891,973c03h03
P,3678bpr0001,3678b
P,973pn6,3814
P,3069bpr0175,3069b
P,973p74,3814
P,3626bpr0776,3626b
P,973pb0289,3814
P,973pb0566,3814
P,upn0228pr0009,upn0228
P,4066pr0259,4066
P,2586pr0012,2586
P,3009pr0046,3009
P,30144pr0011,30144
P,777pr0009,777
P,4354c02pr0001,4354c02
P,3626bpr9961,3626b
P,973c03h03pr3170,973c03h03
P,973pb0107c01,973c00
P,64462pr0002,64462
P,31333pr0004,31333
P,3068bpr0077,3068b
P,4150pr0017,4150
P,973c01h01pr3210,973c01h01
P,3069bpr0082,3069b
P,3069bpr0130,3069b
P,3626bpr0789,3626b
P,93591pr0012,93591
P,973c01h01pr4355,973c01h01
P,973c01h01pr1171,973c01h01
P,2340pr0001,2340
P,973c28h22pr3334,973c28h22
P,3899pr0001,3899
P,3070bpr0042,3070b
P,970c00pr0240,970c00
P,41747pr0002,41747
P,3626bpr0732,3626b
P,10178pr0006,10178
P,3626bpr0740,3626b
P,30602pr0014,30602
P,30602pr0021,30602
P,973pb0740,3814
P,3008apr0010,3008a
P,10178pr0005,10178
P,17347pr0002,17347
P,3626bpr0849,3626b
P,6505pr0001,6505
P,14718pr0003,14718
P,973p3f,3814
P,973p3h,3814
P,973p3j,3814
P,973p3k,3814
P,973p3n,3814
P,973p3r,3814
P,973p3s,3814
P,3834pr0001,3834
P,3068bpr0175,3068b
P,6239pr0009,6239
P,42450pr0001,42450
P,3069bpr0060,3069b
P,30145pr0003,30145
P,970c00pr0346,970c00
P,3068bpr0140,3068b
P,3626bpr1090,3626b
P,970c00pr0269,970c00
P,87079pr0031,87079
P,4181pr0004,4181
P,2335pr0020,2335
P,30647pr0008,30647
P,30144pr0033,30144
P,4066pr0182,4066
P,4864apr0003,4864a
P,3626bpr0312,3626b
P,3626bpr0313,3626b
P,3005pr9981,3005
P,3626cpr0647,3626c
P,973c28h22pr2635,973c28h22
P,3626cpr0822,3626c
P,3298pr0027,3298
P,3626bpr9989,3626b
P,3626cpr1129,3626c
P,2586pr0006,2586
P,3069bpr0004,3069b
P,4162pr0019,4162
P,973p3v,3814
P,970c00pr0156,970c00
P,3005pr9952,3005
P,973p40,3814
P,973prg,3814
P,3626bpr0020,3626b
P,973p42,3814
P,973p43,3814
P,973p44,3814
P,93273pr9997,93273
P,3001pr0022,3001
P,3068bpr9943,3068b
P,32533pr0442,32533
P,4066pr0211,4066
P,30633pr0002,30633
P,3011pr0034,3011
P,3008pr0029,3008
P,970c00pr0157,970c00
P,3626bpr0540,3626b
P,3626bpr0045,3626b
P,45301pr0001,45301
P,3010pr9942,3010
P,48138pr0002,48138
P,970c00pr0193,970c00
P,3626bpr1093,3626b
P,4066pr0167,4066
P,2291pr0001,2291
P,3068bpr0051,3068b
P,3626bpr0883,3626b
P,31110pr0144,31110
P,3070bpr0064,3070b
P,3070bpr0033,3070b
P,3626bpr0137,3626b
P,45466pr0005,45466
P,3626cpr0410,3626c
P,3678bpr0020,3678b
P,3678bpr0032,3678b
P,4162pr0027,4162
P,31193pr0003,31193
P,4215apr0010,4215a
P,973pb1152,3814
P,973p45,3814
P,973p46,3814
P,3039pr0012,3039
P,973p47,3814
P,973p48,3814
P,40925pat0006pr0001,40925pat0006
P,973p4b,3814
P,973p4d,3814
P,973p4e,3814
P,3626bpr0035,3626b
P,6840c01pr0001,6840c01
P,3003pr0022,3003
P,970c00pr0008,970c00
P,3068bpr9955,3068b
P,2490pr0007,2490
P,98376pr0001,98376
P,3069bpr0061,3069b
P,3626bpr0239,3626b
P,3010pr9968,3010
P,3068bpr0174,3068b
P,973c03h03pr2854,973c03h03
P,93273pr0006,93273
P,3626bpr0561,3626b
P,31111pr0024,31111
P,3006pr0003,3006
P,3010pr9981,3010
P,3596pr0004,3596
P,772pr0001,772
P,3010pr9974,3010
P,3626bpr0006,3626b
P,4066pr0136,4066
P,4744pr0023,4744
P,2723pr0003,2723
P,3009pr0048,3009
P,4740pr0015,4740
P,30363pr0003,30363
P,973pb0076,3814
P,41747pr0010,41747
P,41748pr0002,41748
P,6180pr0013,6180
P,3626bpr0048,3626b
P,30363pr0012,30363
P,47753pr0019,47753
P,2586pr0005,2586
M,93219,11303
P,3068bpr0007,3068b
P,973pb1418,3814
P,973p6c,3814
P,973p4g,3814
P,48138pr0001,48138
P,973p4j,3814
P,973p4l,3814
P,973p4n,3814
P,3626bpr1001,3626b
P,973p4q,3814
P,973p4r,3814
P,4150pr0029,4150
P,973p4s,3814
P,3008pr0039,3008
P,973pb0283,3814
P,2440pr0006,2440
P,upn0228pr0003,upn0228
P,973pb0485,3814
P,3001pr0044,3001
P,3069bpr0066,3069b
P,6152pr0001,6152
P,4066pr0103,4066
P,90398pr0012,90398
P,93219pr0008,93219
P,3626bpr0806,3626b
P,4181pr0002,4181
P,3009pr0059,3009
P,4197pr0007,4197
P,4444pr0002,4444
P,30261pr0008,30261
P,3626bpr0276,3626b
P,3005pr9953,3005
P,3626bpr0204,3626b
P,2335pr0026,2335
P,3626bpr1022,3626b
P,4150pr0039,4150
P,3297pr0004,3297
P,32439apr0001,32439a
P,3068bpr0004,3068b
P,64462pr0003,64462
P,970c00pr0528,970c00
P,973c03h03pr3218,973c03h03
P,973c03h03pr3285,973c03h03
P,3626cpr1483,3626c
P,3068bpr0204,3068b
P,2586pr0008,2586
P,3626cpr1184,3626c
P,973c03h03pr3299,973c03h03
P,3626cpr0865,3626c
P,973c03h03pr3339,973c03h03
M,10884,30239
P,3068bpr0137,3068b
P,3069bpr0131,3069b
P,973c03h03pr3503,973c03h03
P,98138pr0004,98138
P,973p4u,3814
P,45705pr0006,45705
P,3626bpr0762,3626b
P,93273pr0004,93273
P,2437pr0002,2437
P,2431pr0054,2431
P,87079pr0036,87079
M,61068,88930
A,3149ac01,3149bc01
P,3626cpr1537,3626c
P,3626bpr0216,3626b
P,93273pr9996,93273
P,3626cpr1046,3626c
P,973pr4114c01,973c00
P,3626cpr1043,3626c
P,3626cpr1047,3626c
P,3626bpr0650,3626b
P,2587pr0031,2587
P,970c00pr0516,970c00
P,973c03h03pr3624,973c03h03
P,92586pr0002,92586
P,3626bpr0583,3626b
P,3626bpr0479,3626b
P,3626bpr0471,3626b
P,3626bpr0347,3626b
P,3626bpr0473,3626b
P,3626bpr0474,3626b
P,973c03h03pr3949,973c03h03
P,973c03h03pr4566,973c03h03
P,973c03h03pr9757,973c03h03
P,973pr2555c01,973c00
P,973pb0108c01,973c00
P,3626cpr1036,3626c
P,3626cpr1038,3626c
M,58177,32175
P,3626cpr0411,3626c
P,973c03h03pr9924,973c03h03
M,17114,57908
P,87614pr0001,87614
P,3626bpr0520,3626b
A,72454,4854
P,973c27h01pr4565,973c27h01
P,973c27h01pr3782,973c27h01
A,973c03h03pr9924,973c03h03pr3949
A,15332,30055
A,74698,2376
M,88323,57518
P,3960pr9973,3960
P,973c03h03pr2878,973c03h03
M,62821a,62821
R,4862,2377
R,60601,60032
A,60032,2377
R,4862,4863
R,60601,61345
A,61345,4863
P,970c00pr1424,970c00
R,60601,90195
R,60601,60592
P,14769pr0001,14769
P,970c00pr1425,970c00
M,54087,56145
A,6556,4033
P,3070bpr0007,3070b
P,3626cpr1001,3626c
P,973c03h03pr9958,973c03h03
P,970c00pr9999,970c00
P,973c01h01pr1379,973c01h01
P,973c01h01pr1082,973c01h01
P,973c01h01pr1585,973c01h01
P,973c01h01pr1164,973c01h01
P,973c01h01pr9732,973c01h01
P,973c01h01pr4902,973c01h01
A,973c01h01pr4902,973c01h01pr1585
P,973pr1539c01,973c00
P,3039pr0062,3039
P,3678bpr0070,3678b
A,6216b,6216a
A,3149ac01,3149cc01
P,2587pr0029,2587
P,3626bpr0552,3626b
P,3626bpr0513,3626b
P,3626bpr0635,3626b
P,3626bpr0378,3626b
A,4859,48183
P,3626bpr0518,3626b
P,3678bpr0071,3678b
P,3626bpr0459,3626b
P,2587pr0014,2587
P,2587pr0016,2587
P,2587pr0015,2587
P,3626bpr0580,3626b
T,51874pat0001,51874
P,970c00pr0742,970c00
P,3626cpr1527,3626c
P,3626cpr1526,3626c
T,59224pat0001,59224
T,59224pat0003,59224
T,59224pat0002,59224
T,59224pat0004,59224
P,2694pr0002,2694
P,6179pr0002,6179
R,89159,87754
T,62438pat0001,62438
T,62438pat0002,62438
T,62438pat0003,62438
T,62438pat0004,62438
T,62436pat0001,62436
T,62436pat0002,62436
T,62436pat0003,62436
T,62436pat0004,62436
R,62436pat0004,62438pat0004
R,62436pat0003,62438pat0003
R,62436pat0002,62438pat0002
R,62436pat0001,62438pat0001
T,2546pat0001,2546
P,3626cpr1294,3626c
P,3626cpr1298,3626c
P,6179pr0003,6179
P,3678bpr0005,3678b
P,3626bpr0402,3626b
P,3626bpr0342,3626b
P,3626cpr1302,3626c
P,970c00pr0597,970c00
P,973p4v,3814
P,3626cpr1304,3626c
P,970c00pr0594,970c00
P,3626cpr1305,3626c
P,970c00pr0599,970c00
P,973c27h01pr4290,973c27h01
P,3626cpr1307,3626c
P,3626bpr0516,3626b
P,3626bpr0649,3626b
P,3626bpr0646,3626b
M,98313,53989
P,973p4w,3814
P,970c00pr0714,970c00
P,973p55,3814
P,973p60,3814
P,973p61,3814
P,973p62,3814
P,973p63,3814
P,clikupn0065apr0014,clikupn0065a
P,clikupn0065apr0001,clikupn0065a
P,85984pr9999,85984
P,970c00pr9967,970c00
A,14728c30,14728
P,970c00pr9970,970c00
P,970c00pr9972,970c00
A,14728c100,14728
A,14728c125,14728
A,14728c200,14728
P,973c27h01pr4152,973c27h01
A,88072,4623
M,586c01a,586c01
P,54097pr0001,54097
P,973c27h01pr9692,973c27h01
P,973c27h01pr4166,973c27h01
P,973c27h01pr4201,973c27h01
P,973c27h01pr3211,973c27h01
P,973c27h01pr4015,973c27h01
P,973c27h01pr3944,973c27h01
P,973c27h01pr3942,973c27h01
P,973c27h01pr3888,973c27h01
P,973c27h01pr3935,973c27h01
P,973c27h01pr2880,973c27h01
P,973c27h01pr2999,973c27h01
P,973c27h01pr2949,973c27h01
P,973c27h01pr2943,973c27h01
P,clikupn0065apr0015,clikupn0065a
P,3626cpr3201,3626c
T,6086pat0001,6086
M,15712,2555
M,93794,2555
M,12825,2555
M,15038,44772
A,76019,76244
P,2431pr0003,2431
A,3149bc01,3149cc01
P,970c00pr0649,970c00
P,3626cpr0639,3626c
P,973c03h03pr9972,973c03h03
P,6178pr0005,6178
P,4162pr0021,4162
P,15068pr0003,15068
T,30294pat0001,30294
P,3678bpr0044,3678b
P,3942cpr0002,3942c
P,973c03h03pr9981,973c03h03
P,973c03h03pr0007,973c03h03
P,973pr1951bc01,973c00
P,973c03h03pr0054,973c03h03
P,30480pr0001,30480
P,973c03h03pr0072,973c03h03
P,973pr2028c01,973c00
P,973c03h03pr0081,973c03h03
A,fabfig0001c08pr0001,fabfig0001c05pr0001
T,54821pat0005,54821
P,973c03h03pr0096,973c03h03
P,3626cpr3202,3626c
T,54821pat0007,54821
P,973pr2674c01,973c27h01
A,15456,3731
P,973c03h03pr0009,973c03h03
P,973c03h03pr9999,973c03h03
T,973c03h27,973c00
P,973c03h27pr2158,973c03h27
P,11203pr0005,11203
M,92410,4532
P,3068bpr0231,3068b
P,98100pr1001,98100
P,3626bpr0922,3626b
P,3626cpr0499,3626c
P,973c03h27pr1278,973c03h27
P,973c03h27pr1649,973c03h27
P,973c03h27pr1684,973c03h27
P,970c00pr0652,970c00
P,973c27h01pr2625,973c27h01
P,973c03h27pr1828,973c03h27
P,973c03h27pr2100,973c03h27
P,30375pr0001,30375
P,30378pr0001,30378
P,973c03h27pr2308,973c03h27
P,970c00pr0063,970c00
P,3626cpr0011,3626c
P,3626cpr0999,3626c
P,970c00pr0555,970c00
P,973pr2423c01,973c00
P,973c03h27pr2750,973c03h27
P,31213pr9998,31213
P,3626bpr0591,3626b
P,3626cpr0893,3626c
P,3626cpr0646,3626c
P,22385pr9999,22385
P,3626cpr0955,3626c
P,3626bpr0388,3626b
P,3626cpr0282,3626c
P,3626bpr0498,3626b
M,upn0003,96907
P,3626bpr0890,3626b
P,3626cpr1581,3626c
P,3626bpr0314,3626b
P,3626bpr0891,3626b
P,3626cpr0891,3626c
P,3626bpr0836,3626b
P,970c00pr9909,970c00
P,973p68,3814
P,3626cpr0015,3626c
P,973p69,3814
P,973c03h27pr3028,973c03h27
P,3626bpr0889,3626b
P,3626cpr0889,3626c
P,3069bpr0010,3069b
P,3626bpr0386,3626b
P,98138pr0022,98138
A,fabfig0001c03pr0001,fabfig0001c04pr0001
P,3626bpr0566,3626b
P,16709pat0001pr0001,16709pat0001
P,42511pr0003,42511
M,3626bpr0902,3626cpr0902
P,3068bpr0014,3068b
P,973pr2608c01,973c27h01
P,3068bpr0013,3068b
P,98368pr0001,98368
P,3899pr0005,3899
P,3899pr0004,3899
P,3899pr0003,3899
P,3068bpr0015,3068b
P,973pr2618c01,973c27h01
P,3068bpr0016,3068b
P,973c03h27pr2488,973c03h27
P,973pr2613c01,973c27h01
P,970c00pr0636,970c00
P,4349pr0001,4349
P,3626cpr1404,3626c
P,3626bpr0573,3626b
P,3626bpr0594,3626b
R,30170,30171
P,64462pr0004,64462
P,973c03h27pr0165,973c03h27
A,fabfig0001c06pr0001,fabfig0001c01pr0001
P,2431pr0121,2431
P,4162pr0034,4162
P,4162pr0052,4162
P,973c03h27pr3295,973c03h27
P,970c00pr0358,970c00
P,970c00pr0153,970c00
P,970c00pr0489,970c00
A,6140,4873
P,30408pr0002,30408
P,970c00pr0196,970c00
P,973c01h01pr1944,973c01h01
P,973c01h01pr2001,973c01h01
P,973c01h01pr1956,973c01h01
P,973c01h01pr2521,973c01h01
P,30408pr0003,30408
P,30408pr0005,30408
P,2230pr0003,2230
P,30370pr0008,30370
P,30408pr0006,30408
P,30408pr0007,30408
P,30408pr0009,30408
P,64462pr0005,64462
P,973pr2460c01,973c27h01
P,30408pr0014,30408
P,30408pr0015,30408
P,30408pr0016,30408
P,30408pr0017,30408
P,30408pr0001,30408
T,66960pat0001,66960
P,98138pr0172,98138
P,3044pr0001,3044b
P,3678bpr0077,3678b
P,30370pr0013,30370
P,98138pr0024,98138
P,3960pr0030,3960
P,973pb1126c01,973c00
P,98138pr0010,98138
M,98560,3684
P,30370pr0015,30370
P,30370pr0017,30370
P,30370pr0018,30370
P,30370pr0019,30370
P,11538pr0001,11538
P,11538pr0002,11538
P,30372pr1001,30372
P,98100pr1002,98100
P,30370pr1000,30370
P,57895pr0005,57895
P,970c00pr0604,970c00
P,3626cpr1278,3626c
P,3626cpr1280,3626c
P,30408pr0008,30408
P,30261pr0001,30261
P,61195pr0001,61195
P,61195pr0002,61195
B,604550,11402
M,604550,55298
B,604549,11402
B,604548,11402
M,604548,55296
B,604553,11402
B,604615,11402
B,604614,11402
B,604551,11402
M,604551,55299
B,604547,11402
M,604547,55295
B,604552,11402
M,604552,55300
P,3298pr0048,3298
P,13336pr0001,13336
P,13336pr0002,13336
P,3678bpr0011,3678b
P,93091pr0003,93091
P,93091pr0004,93091
P,14734pr0005,14734
P,2587pr0002,2587
P,11602pr0001,11602
P,93089pr0003,93089
P,11602pr0009,11602
P,14732pr0001,14732
P,3039pr9979,3039
P,3039pr9978,3039
P,92586pr0001,92586
P,14732pr0002,14732
P,92586pr0003,92586
P,14736pr0001,14736
P,14736pr0002,14736
P,98388pr0005,98388
P,98388pr0004,98388
P,3626cpr1481,3626c
P,11575pr0001,11575
P,11575pr0002,11575
R,2866,53403
P,973c03h27pr3304,973c03h27
P,6251pr0003,6251
P,6251pr0002,6251
P,98387pr0001,98387
P,14734pr0001,14734
P,98389pr0001,98389
P,98389pr0002,98389
P,98387pr0002,98387
P,4740pr0016,4740
P,98388pr0001,98388
P,973c03h27pr3498,973c03h27
P,87079pr0063,87079
P,15627pr0006,15627
P,60671pr0004,60671
P,60671pr0002,60671
P,15625pr0003,15625
P,15625pr0001,15625
P,15625pr0002,15625
P,15625pr0004,15625
P,973pr2367c01,973c27h01
A,973c03h27pr1684,973c03h27pr3498
P,15627pr0007,15627
P,15627pr0003,15627
P,22385pr9998,22385
P,22385pr9995,22385
P,15627pr0001,15627
P,18675pr0017,18675
P,15627pr0002,15627
P,15068pr0034,15068
P,4740pr0006,4740
P,4740pr0011,4740
P,4740pr0003,4740
A,10314,6191
P,30602pr0005,30602
P,3626cpr1152,3626c
P,973c03h27pr3504,973c03h27
M,87544,2362
P,973pr2270c01,973c27h01
P,3070bpr0001,3070b
P,15627pr0005,15627
P,60603pr0001,60603
M,16577,3308
P,3626cpr1452,3626c
P,3626cpr1451,3626c
P,3626cpr1413,3626c
P,3626cpr1414,3626c
P,3626cpr0017,3626c
P,15738pat0001pr001,15738pat0001
P,15738pat0001pr002,15738pat0001
P,973c03h27pr3555,973c03h27
P,973c03h27pr4914,973c03h27
P,3068bpr0226,3068b
P,3626cpr1158,3626c
P,3626cpr1153,3626c
R,2230pr0003,2231
P,973c01h01pr1081,973c01h01
P,3069bpr0137,3069b
P,3039pr0013,3039
P,3039pr0005,3039
P,973c03h27pr1508,973c03h27
P,973c27h01pr3693,973c27h01
A,3149dc01,3149ac01
P,45450pr0002,45450
P,970c00pr0682,970c00
A,38781,24184
P,3069bpr9999,3069b
P,2431pr9997,2431
P,6636pr9999,6636
P,973c27h01pr2758,973c27h01
P,3039pr0018,3039
P,3626cpr1498,3626c
P,87079pr0050,87079
P,3068bpr0095,3068b
P,62699pr0001,62699
P,30372pr0004,30372
P,3024pr0009,3024
P,88930pr0003,88930
M,50859b,50859
M,50859a,50859
A,4092,4025
P,6178pr0001,6178
P,6178pr0002,6178
P,6178pr0003,6178
P,3069bpr0138,3069b
P,6636pr9998,6636
P,6179pr0017,6179
T,66960pat0002,66960
P,6179pr0011,6179
P,3626cpr1285,3626c
P,3626cpr1180,3626c
P,3678bpr0039,3678b
P,973pr1432c01,973c00
P,973c22h01pr5466,973c22h01
R,2866,53406
P,973c22h01pr0006,973c22h01
P,973c22h01pr0007,973c22h01
P,973c22h01pr5463,973c22h01
P,970c00pr9844,970c00
P,973c03h27pr1868,973c03h27
P,973c28h22pr2047,973c28h22
P,973c03h27pr0813,973c03h27
P,973c03h03pr2286,973c03h03
P,973c27h01pr2942,973c27h01
P,973c03h03pr2293,973c03h03
P,973pr1433c01,973c00
P,973c03h03pr2337,973c03h03
P,3069bpr0315,3069b
P,3039pr0030,3039
P,3068bpr9888,3068b
T,61406pat0011,61406
A,18825pr0052,18825pr0040
P,31333pr0007,31333
P,973pr2193c01,973c00
P,31333pr0008,31333
P,31333pr0009,31333
P,31333pr0010,31333
P,27383pr0002,27383
P,27383pr0001,27383
P,31213pr0007,31213
P,3011pr1046,3011
P,3011pr1045,3011
P,76371pr0187,76371
P,76371pr0186,76371
P,76371pr0185,76371
P,76371pr0184,76371
P,76371pr0183,76371
P,3437pr0150,3437
P,3437pr0151,3437
P,3437pr0152,3437
P,28592pr0003,28592
A,11248c05,11248c01
P,973pb0011c01,973c00
A,11248c06,11248c01
P,973pb0121c01,973c00
P,973pr2110c01,973c00
A,11248c07,11248c01
P,973pb0052c01,973c00
A,11248c08,11248c01
P,11170pr0013,11170
P,11170pr0014,11170
P,98603s01pr0011,98603
T,92235pat0003,92235
P,93219pr0007,93219
R,53406,53403
P,11170pr0015,11170
P,3626cpr3268,3626c
T,92235pat0002,92235
P,87621pr0003,87621
A,58123b,58123a
P,3039pr0015,3039
P,47753pr0013,47753
P,47753pr0014,47753
P,11170pr0016,11170
P,11170pr0017,11170
P,3626cpr1286,3626c
P,98223pr0021,98223
P,3626cpr1287,3626c
P,3626cpr0896,3626c
P,98224pr0022,98224
P,95674pr0003,95674
P,3626cpr1369,3626c
P,3626cpr1288,3626c
P,4198pr9978,4198
P,970c00pr0658,970c00
P,3626cpr1388,3626c
P,3626cpr1389,3626c
P,3626cpr1393,3626c
P,3626cpr1467,3626c
P,85974pr0003,85974
P,85974pr0004,85974
P,3626cpr1468,3626c
P,970c00pr0606,970c00
P,3626cpr1361,3626c
P,3626cpr1360,3626c
P,970c00pr0605,970c00
P,973pr2540c01,973c00
P,3626cpr1340,3626c
P,3626cpr1328,3626c
P,3626cpr1327,3626c
P,970c00pr0611,970c00
P,11198pr0005,11198
P,970c00pr0610,970c00
P,3626cpr1330,3626c
P,3626cpr1329,3626c
P,970c00pr0618,970c00
P,11344pr0013,11344
P,2528pr0005,2528
P,970c00pr0619,970c00
P,3626cpr1338,3626c
P,3626cpr1336,3626c
A,11344pr0014,11344pr0004
P,3626cpr1334,3626c
P,3622pr0002,3622
P,64452pr0001,64452
P,64452pr0002,64452
P,3626cpr1354,3626c
P,4198pr9977,4198
P,970c00pr0616,970c00
P,15428pr0001,15428
P,970c00pr0725,970c00
P,90639pr0017,90639
P,90639pr0024,90639
P,90639pr0030,90639
P,90639pr0028,90639
P,90639pr0027,90639
P,90639pr0029,90639
P,90639pr0034,90639
P,90639pr0033,90639
P,90639pr0031,90639
P,90639pr0032,90639
P,90640pr0007,90640
P,90640pr0023,90640
P,90640pr0022,90640
P,90640pr0024,90640
P,90640pr0025,90640
P,90638pr0010,90638
P,3626cpr9882,3626c
P,2446pr0012,2446
P,3070bpr0147,3070b
P,3678bpr0025,3678b
A,2071pr0002,2071pr0001
P,87994pr0001,87994
P,33009pr0001,33009
M,4287b,4287a
B,50820,50821c01
P,4865apr0006,4865a
P,4865apr0008,4865a
M,4865b,4865
M,4865a,4865
P,3626cpr1437,3626c
P,973c03h03pr2801,973c03h03
P,4198pr9994,4198
B,3742,3742c01
B,96904,97053
B,96905,97053
B,96906,97053
B,96907,97053
B,99563,97053
P,98138pr0013,98138
A,3149dc01,3149bc01
M,15207,43337
A,fabfig0001c07pr0001,fabfig0001c05pr0001
P,15068pr0001,15068
M,3626bpr0898,3626bpr0898
P,30602pr0004,30602
P,45677pr0001,45677
M,13731,85970
P,973c03h03pr2768,973c03h03
P,970c00pr0503,970c00
P,973c03h03pr3018,973c03h03
P,3960pr0015,3960
R,42022pr0009,42022pr0007
P,42022pr0012,42022
P,42022pr0011,42022
P,42022pr0010,42022
R,42022pr0006,42022pr0005
P,98100pr1000,98100
P,98107pr0006,98107
P,3039pr9971,3039
A,60797c01,76041c01
A,60797c02,76041c02
R,32191,32190
R,32189,32188
